compound_id	compound_name	category
CPD-22606	&alpha;-D-digitoxopyranose	D-Digitoxopyranose
CPD-22607	aldehydo-L-digitoxose	Carbohydrates
CPD-22607	aldehydo-L-digitoxose	Aldehydes
CPD-22608	&alpha;-L-digitoxose	Carbohydrates
CPD-22608	&alpha;-L-digitoxose	Aldehydes
CPD-22609	UDP-&alpha;-D-digitoxose	Organonitrogen-Heterocyclic-Compounds
CPD-22609	UDP-&alpha;-D-digitoxose	Organonitrogen-Compounds
CPD-22609	UDP-&alpha;-D-digitoxose	Carbohydrates
CPD-22609	UDP-&alpha;-D-digitoxose	Nucleotides
CPD-22610	purpurea glycoside A	Cardiac-Glycosides
CPD-22610	purpurea glycoside A	Cardenolides
CPD-22611	deacetyl-lanatoside C	Cardiac-Glycosides
CPD-22611	deacetyl-lanatoside C	Cardenolides
CPD-22612	&alpha;-acetyldigitoxin	Cardiac-Glycosides
CPD-22612	&alpha;-acetyldigitoxin	Cardenolides
CPD-22613	lanatoside A	Cardiac-Glycosides
CPD-22613	lanatoside A	Cardenolides
CPD-22614	lanatoside C	Cardiac-Glycosides
CPD-22614	lanatoside C	Cardenolides
CPD-22615	purpurea glycoside B	Cardiac-Glycosides
CPD-22615	purpurea glycoside B	Cardenolides
CPD-22616	&alpha;-acetyldigoxin	Cardiac-Glycosides
CPD-22616	&alpha;-acetyldigoxin	Cardenolides
CPD-22617	evatromonoside	Cardiac-Glycosides
CPD-22617	evatromonoside	Cardenolides
CPD-22618	glucoevatromonoside	Cardiac-Glycosides
CPD-22618	glucoevatromonoside	Cardenolides
CPD-22619	digitoxigenin didigitoxoside	Cardiac-Glycosides
CPD-22619	digitoxigenin didigitoxoside	Cardenolides
CPD-22620	yangonin	Ethers
CPD-22620	yangonin	Organic-aromatic-compounds
CPD-22622	gitoxigenin 3-O-&beta;-D-quinovoside	Cardiac-Glycosides
CPD-22622	gitoxigenin 3-O-&beta;-D-quinovoside	Cardenolides
CPD-22623	cyclic 2,3-bisphosphoglycerate	Organic-Acids
CPD-22625	1,2-dipalmitoyl-3-O-(&beta;-D-glucopyranosyl)-sn-glycerol	Glycerides
CPD-22625	1,2-dipalmitoyl-3-O-(&beta;-D-glucopyranosyl)-sn-glycerol	Glycerolipids
CPD-22625	1,2-dipalmitoyl-3-O-(&beta;-D-glucopyranosyl)-sn-glycerol	Carbohydrates
CPD-22625	1,2-dipalmitoyl-3-O-(&beta;-D-glucopyranosyl)-sn-glycerol	Glycolipids
CPD-22626	1,2-dipalmitoyl-3-O-[&beta;-D-glucopyranosyl-(1->6)-O-&beta;-D-glucopyranosyl]-sn-glycerol	Others
CPD-22627	1,2-dipalmitoyl-3-O-[6-O-(sn-glycerol phospho)-(&beta;-D-glucopyranosyl-(1->6)-O-&beta;-D-glucopyranosyl)]-sn-glycerol	Others
CPD-22629	6,7-dihydropteridine	All-Biopterines
CPD-22629	6,7-dihydropteridine	Organonitrogen-Heterocyclic-Compounds
CPD-22629	6,7-dihydropteridine	Organonitrogen-Compounds
CPD-22629	6,7-dihydropteridine	Organic-Heteropolycyclic-Compounds
CPD-22631	(6R)-L-threo-6,7-dihydrobiopterin	All-Biopterines
CPD-22631	(6R)-L-threo-6,7-dihydrobiopterin	Organonitrogen-Heterocyclic-Compounds
CPD-22631	(6R)-L-threo-6,7-dihydrobiopterin	Organonitrogen-Compounds
CPD-22631	(6R)-L-threo-6,7-dihydrobiopterin	Organic-Heteropolycyclic-Compounds
CPD-22632	D-threo-neopterin	Organonitrogen-Heterocyclic-Compounds
CPD-22632	D-threo-neopterin	Organonitrogen-Compounds
CPD-22632	D-threo-neopterin	Neopterins
CPD-22632	D-threo-neopterin	Organic-Heteropolycyclic-Compounds
CPD-22633	(6R)-L-threo-5,6,7,8-tetrahydroneopterin	All-Biopterines
CPD-22633	(6R)-L-threo-5,6,7,8-tetrahydroneopterin	Organonitrogen-Heterocyclic-Compounds
CPD-22633	(6R)-L-threo-5,6,7,8-tetrahydroneopterin	Organonitrogen-Compounds
CPD-22633	(6R)-L-threo-5,6,7,8-tetrahydroneopterin	Organic-Heteropolycyclic-Compounds
CPD-22635	3,5-dinitrotoluene	C-nitro-compounds
CPD-22636	3,5-dinitrobenzamide	C-nitro-compounds
CPD-22637	decan-4-one	LONG-CHAIN-KETONE
CPD-22638	hexyl butanoate	Others
CPD-22639	decan-3-one	LONG-CHAIN-KETONE
CPD-22641	heptyl propanoate	Others
CPD-22643	octyl acetate	Others
CPD-22644	farnesoyl-CoA	Thioesters
CPD-22649	pronuciferine	ALKALOID
CPD-22651	roxarsone (V)	Others
CPD-22653	phenylarsine oxide (tetramer)	Others
CPD-22655	phenylarsonate	Others
CPD-22656	roxarsone (III)	Others
CPD-22658	arsenic triglutathione	Thioarsenicals
CPD-22659	trimethylarsane	Arsines
CPD-22660	trimethylarsine oxide	Others
CPD-22661	2-nitro-1,4-benzoquinone	Others
CPD-22662	nitarsone (V)	Others
CPD-22663	arsanilate	Others
CPD-22664	N-hydroxy-L-pipecolate	Others
CPD-22665	1-methyl-4-phenyl-1,2,3,6-tetrahydropyridine	Others
CPD-22666	1-methyl-4-phenylpyridinium	Toxins
CPD-22667	1,4,5,6-tetrahydropyridine-2-carboxylate	Others
CPD-22669	2-hydroxycyclopenta-2,4-dien-1-one	Others
CPD-22670	4-acetoxyphenol	Carboxylic-esters
CPD-22672	(3R)-3-hydroxynonanoate	Organic-Acids
CPD-22673	3,4-dichlorobenzyl carbamimidothioate	Others
CPD-22674	8-(2-hexylcyclopropyl)octanoate	Organic-Acids
CPD-22675	10-methylidenedodecanoate	Organic-Acids
CPD-22676	palmitelaidate	Organic-Acids
CPD-22677	threo-4-hydroxy-L-glutamate	Organic-Acids
CPD-22677	threo-4-hydroxy-L-glutamate	Amino-Acids
CPD-22678	3,3'-di-O-methyl-4&alpha;-mannobiose	Carbohydrates
CPD-22679	1,3,3'-tri-O-methyl-4&alpha;-mannobiose	Carbohydrates
CPD-22680	4&alpha;-mannobiose	Carbohydrates
CPD-22681	3-O-D-mannopyranose	Carbohydrates
CPD-22682	&beta;-Gal-(1&rarr;6)-&beta;-Gal-(1&rarr;6)-Gal	Carbohydrates
CPD-22683	&beta;-(1&rarr;2)-glucotriose	Carbohydrates
CPD-22684	&beta;-(1&rarr;2)-glucotetraose	Carbohydrates
CPD-22685	&beta;-(1&rarr;2)-glucopentaose	Carbohydrates
CPD-22687	(6E)-9-hydroxynerolidol	Terpenoids
CPD-22687	(6E)-9-hydroxynerolidol	Primary-Alcohols
CPD-22687	(6E)-9-hydroxynerolidol	Polyisoprenoids
CPD-22688	cellobiosan	Carbohydrates
CPD-22689	1-(4-aminophenyl)-1-deoxy-D-ribitol	Others
CPD-22690	5-fluorouridine 5'-monophosphate	Organonitrogen-Heterocyclic-Compounds
CPD-22690	5-fluorouridine 5'-monophosphate	Organonitrogen-Compounds
CPD-22690	5-fluorouridine 5'-monophosphate	Nucleotides
CPD-22691	5-fluoro-2'-deoxyuridine	Organonitrogen-Heterocyclic-Compounds
CPD-22691	5-fluoro-2'-deoxyuridine	Organonitrogen-Compounds
CPD-22691	5-fluoro-2'-deoxyuridine	Nucleosides
CPD-22692	5-fluoroorotate	Organonitrogen-Heterocyclic-Compounds
CPD-22692	5-fluoroorotate	Organonitrogen-Compounds
CPD-22692	5-fluoroorotate	Organic-Acids
CPD-22693	5-aza-2'-deoxycytidine	Nucleosides
CPD-22694	3-heptaprenyl-sn-glycero-1-phosphate	Phospholipids
CPD-22695	4-methylumbelliferyl-phospho-&beta;-D-glucopyranoside	Others
CPD-22696	hydrolyzed erythromycin A	POLYKETIDE
CPD-22696	hydrolyzed erythromycin A	Lactones
CPD-22696	hydrolyzed erythromycin A	Macrolide-Antibiotics
CPD-22697	p-nitrophenyl &alpha;-glucoside 6-phosphate	Others
CPD-22698	ditrans,octacis-undecaprenyldiphospho-(N-acetylglucosaminyl)muramic &delta;-lactam	Others
CPD-22699	3,4-dihydroxystyrene	Organic-aromatic-compounds
CPD-227	&alpha;-D-lyxopyranose	Carbohydrates
CPD-227	&alpha;-D-lyxopyranose	Aldehydes
CPD-22700	3-tyramine	Aryl-Amines
CPD-22700	3-tyramine	Alkylamines
CPD-22701	(S)-&alpha;-fluoromethyl-L-tyrosine	Organic-Acids
CPD-22701	(S)-&alpha;-fluoromethyl-L-tyrosine	Amino-Acids
CPD-22702	carbaryl	Insecticides
CPD-22702	carbaryl	Carboxylic-esters
CPD-22706	N-methylcarbamate	Others
CPD-22707	5-amino 1-naphthol	Others
CPD-22708	oxidized 3PG-factor 420-0	Factor-420
CPD-22709	3-(D-glyceryl)-diphospho-5'-guanosine	Others
CPD-22710	N4-aminopropylspermine	Polyamines
CPD-22710	N4-aminopropylspermine	Aliphatic-Amines
CPD-22711	caldophexamine	Polyamines
CPD-22711	caldophexamine	Aliphatic-Amines
CPD-22712	ochratoxin A	Carboxamides
CPD-22712	ochratoxin A	Chlorides
CPD-22712	ochratoxin A	Toxins
CPD-22712	ochratoxin A	Organic-Heteropolycyclic-Compounds
CPD-22713	ochratoxin &alpha;	Organic-Heteropolycyclic-Compounds
CPD-22713	ochratoxin &alpha;	Chlorides
CPD-22714	mellein	Organic-Heteropolycyclic-Compounds
CPD-22715	ochratoxin B	Toxins
CPD-22715	ochratoxin B	Organic-Heteropolycyclic-Compounds
CPD-22716	ochratoxin C	Toxins
CPD-22716	ochratoxin C	Organic-Heteropolycyclic-Compounds
CPD-22717	7-carboxymellein	Organic-Heteropolycyclic-Compounds
CPD-22718	7-methylmellein	Organic-Heteropolycyclic-Compounds
CPD-22719	colibactin	Toxins
CPD-22720	precolibactin 16b	Toxins
CPD-22721	precolibactin 16a	Toxins
CPD-22722	precolibactin 1491	Toxins
CPD-22723	N-myristoyl-D-asparagine	Toxins
CPD-22724	(L-asparaginyl)adenylate	CPD-608
CPD-22724	(L-asparaginyl)adenylate	Organic-Acids
CPD-22724	(L-asparaginyl)adenylate	Amino-Acids
CPD-22725	(S-adenosyl-L-methionyl)adenylate	CPD-608
CPD-22725	(S-adenosyl-L-methionyl)adenylate	Organic-Acids
CPD-22725	(S-adenosyl-L-methionyl)adenylate	Amino-Acids
CPD-22728	myristoyl-D-asparaginyl-butan-2-aminyl-malonyl-1-aminocyclopropane-1-carboxyl-acetyl-glycine	POLYKETIDE
CPD-22729	myristoyl-D-asparaginyl-butan-2-aminyl-malonyl-1-aminocyclopropane-1-carboxyl-acetate	POLYKETIDE
CPD-22730	(+)-ephedrine	Others
CPD-22732	(1R,2R)-(&ndash;)-pseudoephedrine	Others
CPD-22733	(S)-phenylacetylcarbinol	Others
CPD-22734	(R)-phenylacetylcarbinol	Others
CPD-22735	(S)-N-methylcathinone	Others
CPD-22736	(R)-1-phenylethane-1,2-diol	Others
CPD-22737	2-hydroxy-5-(hydroxymethyl)benzoate	Organic-Acids
CPD-22737	2-hydroxy-5-(hydroxymethyl)benzoate	Aromatic-Acid
CPD-22738	2,4-dihydroxybenzoate	Organic-Acids
CPD-22738	2,4-dihydroxybenzoate	Aromatic-Acid
CPD-22739	2,4,5-trihydroxybenzoate	Organic-Acids
CPD-22739	2,4,5-trihydroxybenzoate	Aromatic-Acid
CPD-22740	4-chloro-2,5-dihydroxybenzoate	Others
CPD-22741	5-chloro-2,6-dihydroxybenzoate	Others
CPD-22742	trichloroepoxyethane	Others
CPD-22743	prostaglandin B1	Organic-Acids
CPD-22744	15-dehydro-prostaglandin B1	Organic-Acids
CPD-22745	15-dehydro-prostaglandin F2&alpha;	Organic-Acids
CPD-22746	prostamide H2	Organic-Acids
CPD-22749	(6E)-9-methyldec-6-enoate	Organic-Acids
CPD-22750	9-methyldecanoate	Organic-Acids
CPD-22751	7-methyloct-6-enoate	Organic-Acids
CPD-22752	7-methyloctanoate	Organic-Acids
CPD-22753	(4E)-6-methylhept-4-enoate	Organic-Acids
CPD-22754	1-methylnaphthalene	Others
CPD-22755	2-methylnaphthalene	Others
CPD-22756	(2-naphtyl)methanol	Others
CPD-22757	(1-naphthyl)methanol	Others
CPD-22758	unstable precolibactin intermediate	Toxins
CPD-22759	feruloyl diketide	Organic-aromatic-compounds
CPD-22761	(3&beta;,9&beta;)-4&alpha;-demethyl-4&alpha;-methylhydroxy-9,19-cyclolanost-3-ol	Terpenoids
CPD-22761	(3&beta;,9&beta;)-4&alpha;-demethyl-4&alpha;-methylhydroxy-9,19-cyclolanost-3-ol	Polyisoprenoids
CPD-22762	(3&beta;,9&beta;)-4&alpha;-demethyl-4&alpha;-formyl-9,19-cyclolanost-3-ol	Terpenoids
CPD-22762	(3&beta;,9&beta;)-4&alpha;-demethyl-4&alpha;-formyl-9,19-cyclolanost-3-ol	Polyisoprenoids
CPD-22763	4&alpha;-methylhydroxy-5&alpha;-cholest-7-en-3&beta;-ol	Hydroxysteroids
CPD-22764	4&alpha;-formyl-5&alpha;-cholest-7-en-3&beta;-ol	Hydroxysteroids
CPD-22765	4&alpha;-methyl-14&alpha;-hydroxymethyl-5&alpha;-cholesta-8,24-dien-3&beta;-ol	14-alpha-methylsteroids
CPD-22765	4&alpha;-methyl-14&alpha;-hydroxymethyl-5&alpha;-cholesta-8,24-dien-3&beta;-ol	Hydroxysteroids
CPD-22766	14&alpha;-formyl-4&alpha;-methyl-5&alpha;-cholesta-8,24-dien-3&beta;-ol	14-alpha-methylsteroids
CPD-22766	14&alpha;-formyl-4&alpha;-methyl-5&alpha;-cholesta-8,24-dien-3&beta;-ol	Hydroxysteroids
CPD-22767	4&alpha;-hydroxymethyl-14&alpha;-methyl-cholesta-8-enol	Terpenoids
CPD-22767	4&alpha;-hydroxymethyl-14&alpha;-methyl-cholesta-8-enol	Polyisoprenoids
CPD-22768	4&alpha;-formyl-14&alpha;-methyl-cholesta-8-enol	Terpenoids
CPD-22768	4&alpha;-formyl-14&alpha;-methyl-cholesta-8-enol	Polyisoprenoids
CPD-22769	colibactin with hydrolized cyclopropane groups	Toxins
CPD-22770	patellamide A	OLIGOPEPTIDES
CPD-22770	patellamide A	Modified-Peptides
CPD-22771	patellamide B	OLIGOPEPTIDES
CPD-22771	patellamide B	Modified-Peptides
CPD-22772	patellamide C	OLIGOPEPTIDES
CPD-22772	patellamide C	Modified-Peptides
CPD-22773	patellamide D	OLIGOPEPTIDES
CPD-22773	patellamide D	Modified-Peptides
CPD-22774	1-aminoethenylphosphonate	Organophosphorus-Compounds
CPD-22775	hydrogen ethanimidoylphosphonate	Organophosphorus-Compounds
CPD-22776	hydrogen acetylphosphonate	Organophosphorus-Compounds
CPD-22778	hydrogen (1S)-1-[(2S)-2-amino-4-methylpentanamido]ethylphosphonate	Organophosphorus-Compounds
CPD-22779	(1S)-1-[(2S)-2-amino-4-methylpentanamido]ethyl(methoxy)phosphinate	Organophosphorus-Compounds
CPD-22780	1-[(2S)-2-amino-4-methylpentanamido]ethenyl(methoxy)phosphinate	Organophosphorus-Compounds
CPD-22781	4-isobutanoyl-2-isovaleroyl-sucrose	Carbohydrates
CPD-22782	2,3,4-triisovaleroyl-sucrose	Carbohydrates
CPD-22783	2,3-di-isovaleroyl-4-isobutanoyl-sucrose	Carbohydrates
CPD-22784	2,4-di-isovaleroyl-3-lauroyl-sucrose	Carbohydrates
CPD-22785	prepatellamide A containing thiazoline residues	OLIGOPEPTIDES
CPD-22785	prepatellamide A containing thiazoline residues	Modified-Peptides
CPD-22786	patellamide C precursor peptide (PatE)	Others
CPD-22787	patellamide C precursor peptide containing azoline residues	Others
CPD-22789	patellamide A precursor peptide (PatE)	Others
CPD-22791	patellamide A precursor peptide containing azoline residues	Others
CPD-22792	prepatellamide A containing thiazole residues	Others
CPD-22793	patellamide A precursor peptide lacking leader peptide	Others
CPD-22794	patellamide C precursor peptide containing thiazole residues	Others
CPD-22795	patellamide C precursor peptide lacking leader peptide	Others
CPD-22796	prepatellamide C containing thiazoline residues	OLIGOPEPTIDES
CPD-22796	prepatellamide C containing thiazoline residues	Modified-Peptides
CPD-22797	2,3,4-triisovaleroyl-glucose	Carbohydrates
CPD-22798	2,3-di-isovaleroyl-4-isobutanoyl-glucose	Carbohydrates
CPD-22799	2,4-di-isovaleroyl-3-lauroyl-glucose	Carbohydrates
CPD-22800	2-isovaleroyl-3-isodecanoyl-4-isobutanoyl-glucose	Carbohydrates
CPD-22801	microcin B17 precursor peptide (McbA)	OLIGOPEPTIDES
CPD-22802	microcin B17 precursor peptide containing azole residues	Modified-Peptides
CPD-22805	microcin B17	Modified-Peptides
CPD-22805	microcin B17	Peptide-Antibiotics
CPD-22806	thioviridamide	Peptide-Antibiotics
CPD-22807	prethioviridamide	Peptide-Antibiotics
CPD-22808	1-O-isobutyryl-&beta;-D-glucose	Carbohydrates
CPD-22809	1,2-di-O-isobutyryl-&beta;-D-glucose	Carbohydrates
CPD-2281	6G,6-kestotetraose	Carbohydrates
CPD-22810	2,3,4-tri-O-isobutyryl-&beta;-D-glucose	Carbohydrates
CPD-22811	2-(3-methyl)pentanoyl-sucrose	Carbohydrates
CPD-22813	1-O-octanoyl-D-glucopyranoside	Carbohydrates
CPD-22814	1-O-dodecanoyl-D-glucopyranoside	Carbohydrates
CPD-22815	1,2,3-tri-O-isobutyryl-&beta;-D-glucose	Carbohydrates
CPD-22816	&alpha;-D-psicofuranose	Carbohydrates
CPD-22817	&beta;-D-psicofuranose	Carbohydrates
CPD-22819	&beta;-D-psicopyranose	Carbohydrates
CPD-22820	&alpha;-D-psicopyranose	Carbohydrates
CPD-22822	D-ethionine	Organic-Acids
CPD-22822	D-ethionine	Amino-Acids
CPD-22823	(2S)-4-ethenyl-2,3-dihydro-1H-pyrrole-2-carboxylate	Others
CPD-22824	(2S)-4-(prop-1-en-1-yl)-2,3-dihydro-1H-pyrrole-2-carboxylate	Others
CPD-22825	(2S)-4-propylidene-2,3-dihydropyrrole-2-carboxylate	Others
CPD-22826	(2S)-4-propyl-2,3-dihydro-1H-pyrrole-2-carboxylate	Others
CPD-22827	(4-propyl-L-prolyl)adenylate	CPD-608
CPD-22827	(4-propyl-L-prolyl)adenylate	Organic-Acids
CPD-22827	(4-propyl-L-prolyl)adenylate	Amino-Acids
CPD-22828	celesticetin	Others
CPD-22829	ergothioneyl-D-&alpha;-D-lincosamide	Others
CPD-22830	GDP-D-&alpha;-D-lincosamide	Carbohydrates
CPD-22830	GDP-D-&alpha;-D-lincosamide	GDP-SUGARS
CPD-22830	GDP-D-&alpha;-D-lincosamide	Nucleotides
CPD-22831	ergothioneyl-N-demethyllincomycin	S-glycosyl-compounds
CPD-22831	ergothioneyl-N-demethyllincomycin	Organonitrogen-Heterocyclic-Compounds
CPD-22831	ergothioneyl-N-demethyllincomycin	Carbohydrates
CPD-22831	ergothioneyl-N-demethyllincomycin	Carboxamides
CPD-22831	ergothioneyl-N-demethyllincomycin	Organic-heteromonocyclic-compounds
CPD-22831	ergothioneyl-N-demethyllincomycin	Organonitrogen-Compounds
CPD-22832	1-(mycothiol-S-yl)-N-demethyllincomycin	S-glycosyl-compounds
CPD-22832	1-(mycothiol-S-yl)-N-demethyllincomycin	Organonitrogen-Heterocyclic-Compounds
CPD-22832	1-(mycothiol-S-yl)-N-demethyllincomycin	Carbohydrates
CPD-22832	1-(mycothiol-S-yl)-N-demethyllincomycin	Carboxamides
CPD-22832	1-(mycothiol-S-yl)-N-demethyllincomycin	Organic-heteromonocyclic-compounds
CPD-22832	1-(mycothiol-S-yl)-N-demethyllincomycin	Organonitrogen-Compounds
CPD-22833	N-demethyllincomycin mercapturate	Organic-Acids
CPD-22833	N-demethyllincomycin mercapturate	S-Substituted-L-Cysteines
CPD-22833	N-demethyllincomycin mercapturate	Amino-Acids
CPD-22835	S-demethyllincomycin	S-glycosyl-compounds
CPD-22835	S-demethyllincomycin	Organonitrogen-Heterocyclic-Compounds
CPD-22835	S-demethyllincomycin	Carbohydrates
CPD-22835	S-demethyllincomycin	Carboxamides
CPD-22835	S-demethyllincomycin	Organic-heteromonocyclic-compounds
CPD-22835	S-demethyllincomycin	Organonitrogen-Compounds
CPD-22836	N-acetyl-D-serine	Organic-Acids
CPD-22836	N-acetyl-D-serine	Amino-Acids
CPD-22837	N-demethyllincomycin-S-cysteine conjugate	Organic-Acids
CPD-22837	N-demethyllincomycin-S-cysteine conjugate	S-Substituted-L-Cysteines
CPD-22837	N-demethyllincomycin-S-cysteine conjugate	Amino-Acids
CPD-22838	lincomycin-S-cysteine conjugate	Organic-Acids
CPD-22838	lincomycin-S-cysteine conjugate	S-Substituted-L-Cysteines
CPD-22838	lincomycin-S-cysteine conjugate	Amino-Acids
CPD-22839	2-deoxy-D-sorbitol	Carbohydrates
CPD-22839	2-deoxy-D-sorbitol	Sugar-alcohols
CPD-22840	2,2'-dideoxy-&alpha;,&alpha;-trehalose	Carbohydrates
CPD-22841	L-homocysteine thiolactone	Lactones
CPD-22842	deamido-bleomycin A2	Deamido-bleomycins
CPD-22843	deamido-bleomycin B2	Deamido-bleomycins
CPD-22844	2-(3-methyl)pentanoyl-4-(2-methyl)butanoyl-sucrose	Carbohydrates
CPD-22845	2,4-di-(3-methyl)pentanoyl-sucrose	Carbohydrates
CPD-22846	2-(2-methyl)butanoyl-4-(3-methyl)pentanoyl-sucrose	Carbohydrates
CPD-22847	glycolyl-CoA	Thioesters
CPD-22849	(3S)-3,4-dihydroxybutanoyl-CoA	Thioesters
CPD-22850	4-hydroxy-3-oxobutanoyl-CoA	Thioesters
CPD-22851	O-glycolyl-L-carnitine	Carboxylic-esters
CPD-22852	1,2-dihydroxypropane-1,2,3-tricarboxylate	Others
CPD-22853	4-(2-methyl)butanoyl-2,3-di-(3-methyl)pentanoyl-sucrose	Carbohydrates
CPD-22854	2,3,4-tri-(3-methyl)pentanoyl-sucrose	Carbohydrates
CPD-22855	2,4-di-(2-methyl)butanoyl-3-(3-methyl)pentanoyl-sucrose	Carbohydrates
CPD-22856	2-(2-methyl)butanoyl-3,4-di-(3-methyl)pentanoyl-sucrose	Carbohydrates
CPD-22857	4-(4-hydroxy-3-methoxyphenyl)-2-methoxyphenol	Ethers
CPD-22857	4-(4-hydroxy-3-methoxyphenyl)-2-methoxyphenol	Organic-aromatic-compounds
CPD-22858	6'-O-acetyl-4-(2-methyl)butanoyl-2,3-di-(3-methyl)pentanoyl-sucrose	Carbohydrates
CPD-22859	2,3,4-tri-(3-methyl)pentanoyl-6'-O-acetyl-sucrose	Carbohydrates
CPD-22860	2,4-di-(2-methyl)butanoyl-3-(3-methyl)pentanoyl-6'-O-acetyl-sucrose	Carbohydrates
CPD-22861	2-(2-methyl)butanoyl-3,4-di-(3-methyl)pentanoyl-6'-O-acetyl-sucrose	Carbohydrates
CPD-22862	2-(2-methyl)butanoyl-3,4-di-(3-methyl)pentanoyl-3'-O-acetyl-sucrose	Carbohydrates
CPD-22863	2-(2-methyl)butanoyl-3,4-di-(3-methyl)pentanoyl-1'-O-(2-methyl)butanoyl-sucrose	Carbohydrates
CPD-22864	2-(2-methyl)butanoyl-3,4-di-(3-methyl)pentanoyl-3',6'-diacetyl-sucrose	Carbohydrates
CPD-22865	1',2-di-(2-methyl)butanoyl-3,4-di-(3-methyl)pentanoyl-6'-O-acetyl-sucrose	Carbohydrates
CPD-22866	2-(2-methyl)butanoyl-3,4-di-(3-methyl)pentanoyl-1'-O,3'-O,6'-O-triacetyl-sucrose	Carbohydrates
CPD-22867	1',2-di-(2-methyl)butanoyl-3,4-di-(3-methyl)pentanoyl-6-O,6'-O-diacetyl-sucrose	Carbohydrates
CPD-22868	(R)-nornicotine	ALKALOID
CPD-22869	isopentane	Alkanes
CPD-22870	3-amino-5-[(4-hydroxyphenyl)methyl]-4,4-dimethyl-2-pyrrolidin-2-one	Others
CPD-22871	5-[(4-hydroxyphenyl)methyl]-3-imino-4,4-dimethylpyrrolidin-2-one	Others
CPD-22872	PMFT	Redox-Electron-Carriers
CPD-22874	PMFTH2	Redox-Electron-Carriers
CPD-22875	N'-nitrosonornicotine	ALKALOID
CPD-22876	thiamine HCl	Organic-Salts
CPD-22877	resazurin	Others
CPD-22879	N-methylanabasine	ALKALOID
CPD-22882	potassium aluminium sulfate	Inorganic-Salts
CPD-22883	MFT-1	Redox-Electron-Carriers
CPD-22884	disodium selenite	Inorganic-Salts
CPD-22885	sodium tungstate dihydrate	Inorganic-Salts
CPD-22886	nickel chloride hexahydrate	Inorganic-Salts
CPD-22888	MFT-2	Redox-Electron-Carriers
CPD-22889	MMFT-2	Redox-Electron-Carriers
CPD-22890	MMFT-9	Redox-Electron-Carriers
CPD-22892	MMFT-3	Redox-Electron-Carriers
CPD-22893	potassium acetate	Organic-Salts
CPD-22894	MMFT-4	Redox-Electron-Carriers
CPD-22895	MMFT-5	Redox-Electron-Carriers
CPD-22896	MMFT-6	Redox-Electron-Carriers
CPD-22897	MMFT-7	Redox-Electron-Carriers
CPD-22898	MMFT-8	Redox-Electron-Carriers
CPD-229	gibberellin A8-catabolite	Plant-Hormones
CPD-229	gibberellin A8-catabolite	Terpenoids
CPD-229	gibberellin A8-catabolite	Polyisoprenoids
CPD-22901	pyridoxamine dihydrochloride	Organic-Salts
CPD-22902	manganese(II) sulfate monohydrate	Inorganic-Salts
CPD-22903	potassium iodide	Inorganic-Salts
CPD-22904	cobalt chloride hexahydrate	Inorganic-Salts
CPD-22905	diammonium citrate	Inorganic-Salts
CPD-22908	sodium lactate	Organic-Salts
CPD-22909	putrescine dihydrochloride	Organic-Salts
CPD-22910	ferrous ammonium sulfate hexahydrate	Inorganic-Salts
CPD-22911	metavanadate	Inorganic-Ions
CPD-22911	metavanadate	Anions
CPD-22912	sodium metavanadate	Organic-Salts
CPD-22913	ammonium carbonate	Organic-Salts
CPD-22914	sodium thioglycolate	Organic-Salts
CPD-22915	pyridoxal hydrochloride	Organic-Salts
CPD-22916	ethidium bromide	Inorganic-Salts
CPD-22917	prednisone	Steroid-Hormones
CPD-22918	spiroiminodihydantoin	Organonitrogen-Heterocyclic-Compounds
CPD-22918	spiroiminodihydantoin	Organonitrogen-Compounds
CPD-22919	guanidinohydantoin	Organonitrogen-Heterocyclic-Compounds
CPD-22919	guanidinohydantoin	Organonitrogen-Compounds
CPD-22920	4-methylcyclohexylamine	Others
CPD-22921	cyclopentylamine	Others
CPD-22922	[(2-trimethyl)aminoethyl]phosphonate	Organophosphorus-Compounds
CPD-22923	(1R)-(1-hydroxy-2-trimethylamino)ethylphosphonate	Organophosphorus-Compounds
CPD-22924	trans-anhydromevalonate 5-phosphate	Others
CPD-22925	spectinomycin	Others
CPD-22926	calcium carbonate	Inorganic-Salts
CPD-22928	potassium nitrate	Inorganic-Salts
CPD-22929	potassium hydroxide	Inorganic-Salts
CPD-22930	sodium hydroxide	Inorganic-Salts
CPD-22931	calcium sulfate	Inorganic-Salts
CPD-22932	cobalt sulfate	Inorganic-Salts
CPD-22933	pyridoxamine hydrochloride	Organic-Salts
CPD-22934	cysteine hydrochloride	Organic-Salts
CPD-22936	sodium selenate	Inorganic-Salts
CPD-22938	aluminum potassium sulfate	Inorganic-Salts
CPD-22940	chromium(III) chloride	Inorganic-Salts
CPD-22941	sodium borate	Inorganic-Salts
CPD-22943	cobalt nitrate	Inorganic-Salts
CPD-22944	iron(III) nitrate	Inorganic-Salts
CPD-22945	arginine HCl	Organic-Salts
CPD-22946	histidine HCl	Organic-Salts
CPD-22947	lysine-HCl	Organic-Salts
CPD-22948	guanine HCl	Organic-Salts
CPD-22949	sodium iodide	Inorganic-Salts
CPD-22950	potassium gluconate	Organic-Salts
CPD-22951	ammonium acetate	Organic-Salts
CPD-22952	sodium ammonium phosphate	Inorganic-Salts
CPD-22953	sodium succinate	Organic-Salts
CPD-22954	sodium bromide	Inorganic-Salts
CPD-22955	sodium sulfide	Inorganic-Salts
